step,timestamp,bandwidth_kbps_raw,bandwidth_bps,bandwidth_mbps
1827,2018.01.19_08.05.30,6196.0,6196000.0,6.196
1828,2018.01.19_08.05.31,10580.0,10580000.0,10.58
1829,2018.01.19_08.05.32,8980.0,8980000.0,8.98
1830,2018.01.19_08.05.33,11060.0,11060000.0,11.06
1831,2018.01.19_08.05.34,21775.0,21775000.0,21.775
1832,2018.01.19_08.05.35,10266.0,10266000.0,10.266
1833,2018.01.19_08.05.37,8097.0,8097000.0,8.097
1834,2018.01.19_08.05.38,3590.0,3590000.0,3.59
1835,2018.01.19_08.05.39,1957.0,1957000.0,1.957
1836,2018.01.19_08.05.40,7168.0,7168000.0,7.168
1837,2018.01.19_08.05.41,19762.0,19762000.0,19.762
1838,2018.01.19_08.05.42,21115.0,21115000.0,21.115
1839,2018.01.19_08.05.43,16876.0,16876000.0,16.876
1840,2018.01.19_08.05.44,17860.0,17860000.0,17.86
1841,2018.01.19_08.05.46,13241.0,13241000.0,13.241
1842,2018.01.19_08.05.47,11273.0,11273000.0,11.273
1843,2018.01.19_08.05.48,3534.0,3534000.0,3.534
1844,2018.01.19_08.05.49,4205.0,4205000.0,4.205
1845,2018.01.19_08.05.50,6632.0,6632000.0,6.632
1846,2018.01.19_08.05.51,6811.0,6811000.0,6.811
1847,2018.01.19_08.05.52,16127.0,16127000.0,16.127
1848,2018.01.19_08.05.53,6978.0,6978000.0,6.978
1849,2018.01.19_08.05.55,5245.0,5245000.0,5.245
1850,2018.01.19_08.05.56,8287.0,8287000.0,8.287
1851,2018.01.19_08.05.57,3109.0,3109000.0,3.109
1852,2018.01.19_08.05.57,3109.0,3109000.0,3.109
1853,2018.01.19_08.05.58,3601.0,3601000.0,3.601
1854,2018.01.19_08.05.59,3590.0,3590000.0,3.59
1855,2018.01.19_08.06.00,5580.0,5580000.0,5.58
1856,2018.01.19_08.06.01,8209.0,8209000.0,8.209
1857,2018.01.19_08.06.03,5256.0,5256000.0,5.256
1858,2018.01.19_08.06.04,11553.0,11553000.0,11.553
1859,2018.01.19_08.06.05,14953.0,14953000.0,14.953
1860,2018.01.19_08.06.06,6732.0,6732000.0,6.732
1861,2018.01.19_08.06.07,12705.0,12705000.0,12.705
1862,2018.01.19_08.06.08,14326.0,14326000.0,14.326
1863,2018.01.19_08.06.09,16988.0,16988000.0,16.988
1864,2018.01.19_08.06.10,15601.0,15601000.0,15.601
1865,2018.01.19_08.06.12,15916.0,15916000.0,15.916
1866,2018.01.19_08.06.13,18252.0,18252000.0,18.252
1867,2018.01.19_08.06.14,9450.0,9450000.0,9.45
1868,2018.01.19_08.06.15,12760.0,12760000.0,12.76
1869,2018.01.19_08.06.16,9517.0,9517000.0,9.517
1870,2018.01.19_08.06.17,12883.0,12883000.0,12.883
1871,2018.01.19_08.06.18,17402.0,17402000.0,17.402
1872,2018.01.19_08.06.19,16440.0,16440000.0,16.44
1873,2018.01.19_08.06.20,17055.0,17055000.0,17.055
1874,2018.01.19_08.06.22,22681.0,22681000.0,22.681
1875,2018.01.19_08.06.23,26953.0,26953000.0,26.953
1876,2018.01.19_08.06.24,18039.0,18039000.0,18.039
1877,2018.01.19_08.06.25,23173.0,23173000.0,23.173
1878,2018.01.19_08.06.26,15020.0,15020000.0,15.02
1879,2018.01.19_08.06.27,18006.0,18006000.0,18.006
1880,2018.01.19_08.06.28,17860.0,17860000.0,17.86
1881,2018.01.19_08.06.29,22792.0,22792000.0,22.792
1882,2018.01.19_08.06.30,32869.0,32869000.0,32.869
1883,2018.01.19_08.06.32,27926.0,27926000.0,27.926
1884,2018.01.19_08.06.33,25958.0,25958000.0,25.958
1885,2018.01.19_08.06.34,23464.0,23464000.0,23.464
1886,2018.01.19_08.06.35,23240.0,23240000.0,23.24
1887,2018.01.19_08.06.36,36113.0,36113000.0,36.113
1888,2018.01.19_08.06.37,29906.0,29906000.0,29.906
1889,2018.01.19_08.06.38,28809.0,28809000.0,28.809
1890,2018.01.19_08.06.39,28194.0,28194000.0,28.194
1891,2018.01.19_08.06.40,22032.0,22032000.0,22.032
1892,2018.01.19_08.06.41,25309.0,25309000.0,25.309
1893,2018.01.19_08.06.43,23497.0,23497000.0,23.497
1894,2018.01.19_08.06.44,27836.0,27836000.0,27.836
1895,2018.01.19_08.06.45,29324.0,29324000.0,29.324
1896,2018.01.19_08.06.46,26394.0,26394000.0,26.394
1897,2018.01.19_08.06.47,24157.0,24157000.0,24.157
1898,2018.01.19_08.06.48,31225.0,31225000.0,31.225
1899,2018.01.19_08.06.49,33227.0,33227000.0,33.227
1900,2018.01.19_08.06.50,22591.0,22591000.0,22.591
1901,2018.01.19_08.06.51,26371.0,26371000.0,26.371
1902,2018.01.19_08.06.52,21271.0,21271000.0,21.271
1903,2018.01.19_08.06.54,21093.0,21093000.0,21.093
1904,2018.01.19_08.06.55,23833.0,23833000.0,23.833
1905,2018.01.19_08.06.56,30017.0,30017000.0,30.017
1906,2018.01.19_08.06.57,31505.0,31505000.0,31.505
1907,2018.01.19_08.06.58,31740.0,31740000.0,31.74
1908,2018.01.19_08.06.59,29984.0,29984000.0,29.984
1909,2018.01.19_08.07.00,35442.0,35442000.0,35.442
1910,2018.01.19_08.07.01,34547.0,34547000.0,34.547
1911,2018.01.19_08.07.02,29525.0,29525000.0,29.525
1912,2018.01.19_08.07.03,39345.0,39345000.0,39.345
1913,2018.01.19_08.07.04,36851.0,36851000.0,36.851
1914,2018.01.19_08.07.06,39837.0,39837000.0,39.837
1915,2018.01.19_08.07.07,17681.0,17681000.0,17.681
1916,2018.01.19_08.07.08,19169.0,19169000.0,19.169
1917,2018.01.19_08.07.09,21450.0,21450000.0,21.45
1918,2018.01.19_08.07.10,19527.0,19527000.0,19.527
1919,2018.01.19_08.07.11,24190.0,24190000.0,24.19
1920,2018.01.19_08.07.12,12000.0,12000000.0,12.0
1921,2018.01.19_08.07.13,12179.0,12179000.0,12.179
1922,2018.01.19_08.07.14,21428.0,21428000.0,21.428
1923,2018.01.19_08.07.16,27635.0,27635000.0,27.635
1924,2018.01.19_08.07.17,25544.0,25544000.0,25.544
1925,2018.01.19_08.07.18,23777.0,23777000.0,23.777
1926,2018.01.19_08.07.19,27177.0,27177000.0,27.177
1927,2018.01.19_08.07.20,31449.0,31449000.0,31.449
1928,2018.01.19_08.07.21,32064.0,32064000.0,32.064
1929,2018.01.19_08.07.22,31550.0,31550000.0,31.55
1930,2018.01.19_08.07.23,16418.0,16418000.0,16.418
1931,2018.01.19_08.07.24,26125.0,26125000.0,26.125
1932,2018.01.19_08.07.25,32221.0,32221000.0,32.221
1933,2018.01.19_08.07.27,43192.0,43192000.0,43.192
1934,2018.01.19_08.07.28,45776.0,45776000.0,45.776
1935,2018.01.19_08.07.29,28194.0,28194000.0,28.194
1936,2018.01.19_08.07.30,30353.0,30353000.0,30.353
1937,2018.01.19_08.07.31,43338.0,43338000.0,43.338
1938,2018.01.19_08.07.32,38819.0,38819000.0,38.819
1939,2018.01.19_08.07.33,39110.0,39110000.0,39.11
1940,2018.01.19_08.07.34,38349.0,38349000.0,38.349
1941,2018.01.19_08.07.35,38909.0,38909000.0,38.909
1942,2018.01.19_08.07.36,49936.0,49936000.0,49.936
1943,2018.01.19_08.07.37,35565.0,35565000.0,35.565
1944,2018.01.19_08.07.39,26282.0,26282000.0,26.282
1945,2018.01.19_08.07.40,23352.0,23352000.0,23.352
1946,2018.01.19_08.07.41,20086.0,20086000.0,20.086
1947,2018.01.19_08.07.42,27523.0,27523000.0,27.523
1948,2018.01.19_08.07.43,31304.0,31304000.0,31.304
1949,2018.01.19_08.07.44,26438.0,26438000.0,26.438
1950,2018.01.19_08.07.45,20757.0,20757000.0,20.757
1951,2018.01.19_08.07.46,29268.0,29268000.0,29.268
1952,2018.01.19_08.07.47,32332.0,32332000.0,32.332
1953,2018.01.19_08.07.49,33988.0,33988000.0,33.988
1954,2018.01.19_08.07.50,33406.0,33406000.0,33.406
1955,2018.01.19_08.07.51,26819.0,26819000.0,26.819
1956,2018.01.19_08.07.52,31784.0,31784000.0,31.784
1957,2018.01.19_08.07.53,38170.0,38170000.0,38.17
1958,2018.01.19_08.07.54,35240.0,35240000.0,35.24
1959,2018.01.19_08.07.55,29201.0,29201000.0,29.201
1960,2018.01.19_08.07.56,25052.0,25052000.0,25.052
1961,2018.01.19_08.07.57,17638.0,17638000.0,17.638
1962,2018.01.19_08.07.58,24144.0,24144000.0,24.144
1963,2018.01.19_08.08.00,25052.0,25052000.0,25.052
1964,2018.01.19_08.08.01,30711.0,30711000.0,30.711
1965,2018.01.19_08.08.02,36873.0,36873000.0,36.873
1966,2018.01.19_08.08.03,31427.0,31427000.0,31.427
1967,2018.01.19_08.08.04,20153.0,20153000.0,20.153
1968,2018.01.19_08.08.05,28150.0,28150000.0,28.15
1969,2018.01.19_08.08.06,32299.0,32299000.0,32.299
1970,2018.01.19_08.08.07,31639.0,31639000.0,31.639
1971,2018.01.19_08.08.08,41761.0,41761000.0,41.761
1972,2018.01.19_08.08.10,43762.0,43762000.0,43.762
1973,2018.01.19_08.08.11,44680.0,44680000.0,44.68
1974,2018.01.19_08.08.12,33965.0,33965000.0,33.965
1975,2018.01.19_08.08.13,34614.0,34614000.0,34.614
1976,2018.01.19_08.08.14,25667.0,25667000.0,25.667
1977,2018.01.19_08.08.15,28295.0,28295000.0,28.295
1978,2018.01.19_08.08.16,32086.0,32086000.0,32.086
1979,2018.01.19_08.08.17,12033.0,12033000.0,12.033
1980,2018.01.19_08.08.18,29313.0,29313000.0,29.313
1981,2018.01.19_08.08.19,26461.0,26461000.0,26.461
1982,2018.01.19_08.08.21,27579.0,27579000.0,27.579
1983,2018.01.19_08.08.22,22524.0,22524000.0,22.524
1984,2018.01.19_08.08.23,32634.0,32634000.0,32.634
1985,2018.01.19_08.08.24,28597.0,28597000.0,28.597
1986,2018.01.19_08.08.25,26673.0,26673000.0,26.673
1987,2018.01.19_08.08.26,29033.0,29033000.0,29.033
1988,2018.01.19_08.08.27,30677.0,30677000.0,30.677
1989,2018.01.19_08.08.28,21260.0,21260000.0,21.26
1990,2018.01.19_08.08.29,17458.0,17458000.0,17.458
1991,2018.01.19_08.08.31,18006.0,18006000.0,18.006
1992,2018.01.19_08.08.32,13801.0,13801000.0,13.801
1993,2018.01.19_08.08.33,9394.0,9394000.0,9.394
1994,2018.01.19_08.08.34,8991.0,8991000.0,8.991
1995,2018.01.19_08.08.35,11161.0,11161000.0,11.161
1996,2018.01.19_08.08.36,13152.0,13152000.0,13.152
1997,2018.01.19_08.08.37,14986.0,14986000.0,14.986
1998,2018.01.19_08.08.38,11933.0,11933000.0,11.933
1999,2018.01.19_08.08.40,10937.0,10937000.0,10.937
2000,2018.01.19_08.08.41,14595.0,14595000.0,14.595
2001,2018.01.19_08.08.42,23821.0,23821000.0,23.821
2002,2018.01.19_08.08.43,32109.0,32109000.0,32.109
2003,2018.01.19_08.08.44,26617.0,26617000.0,26.617
